customer_id,age,income,account_balance,transaction_amount,tenure_months,num_products,credit_score,digital_banking_usage,complaint_count,branch_id,transaction_type,churned,is_suspicious_transaction
2157,37,52886.39241475314,3894.423660948257,47.35013480741679,14,5,718.4267279133406,23,0,BR001,Bill Payment,0,0
2158,23,110708.89692422775,17923.72956585975,245.44236596224653,154,4,680.822542554473,7,1,BR002,Withdrawal,0,0
2159,36,87796.21287662204,8575.598254404973,477.60005756909464,113,1,726.1500280390917,19,0,BR003,Transfer,0,0
2160,74,98780.30589855953,4648.823760434754,2404.3766693327066,91,3,756.4403768168263,16,1,BR002,Deposit,0,0
2161,22,50319.231318203594,11893.967740719054,156.56885939665457,25,5,769.1966826368598,27,1,BR001,Withdrawal,1,0
2162,20,67283.00240960959,0.0,288.69017038233153,164,5,817.0109106555067,5,0,BR003,Transfer,0,0
2163,18,93203.8295680747,20381.757149898945,847.0425101048536,98,2,675.9391226692616,32,0,BR004,Bill Payment,0,0
2164,55,78928.0885635183,11499.412706024517,175.56773583623243,161,4,603.517678461248,27,3,BR004,Withdrawal,0,0
2165,32,76188.44930188303,11696.289403817636,46.281779432302294,3,3,724.0764215810117,0,1,BR003,Withdrawal,1,0
2166,51,100872.80334726139,11215.500356221437,1189.8692332609294,139,5,830.8667721829362,34,0,BR002,Deposit,0,0
2167,52,42109.990756493586,26821.650780226053,268.116790154309,112,2,665.6116898032159,23,0,BR002,Transfer,1,0
2168,66,60946.76313219893,25669.899199468386,279.4920631837667,146,1,747.0792883944604,5,1,BR003,Bill Payment,0,0
2169,42,26410.117621274207,24156.84984059268,388.29891976524476,47,5,747.702205473085,6,2,BR004,Deposit,0,0
2170,41,40907.66685741677,11234.625201670457,5.0,172,2,712.4009433141226,8,1,BR003,Deposit,0,0
2171,29,88632.07862793736,1959.3757875905649,1070.2206715842526,50,1,699.48473047306,36,0,BR002,Deposit,0,0
2172,35,44818.316143773285,11856.185014044773,179.42279874015787,157,4,634.3599555995025,15,1,BR001,Transfer,1,0
2173,32,81181.53359075214,14829.603786544636,202.29003637379205,124,1,539.2836549305596,33,0,BR004,Transfer,0,0
2174,61,101486.67092329777,19313.4927350395,76.5171100578111,90,5,621.170450533518,34,2,BR003,Withdrawal,0,0
2175,33,61085.36015017735,14800.64466990219,190.02358689167235,67,3,671.6787095621811,34,0,BR001,Transfer,0,0
2176,44,76436.99567559588,2761.551514293724,651.7410211845574,2,1,775.8195881195895,19,1,BR002,Deposit,1,0
2177,25,81352.86684994423,7181.260766938024,643.7585104314319,153,3,691.7810356354037,22,2,BR004,Transfer,0,0
2178,63,38127.108612535565,6364.771218759701,1098.281144904368,147,3,662.6681996757296,34,1,BR003,Bill Payment,0,0
2179,42,51438.04840337696,16851.477453652387,206.48904633232047,168,1,636.6310190632598,22,1,BR002,Withdrawal,0,0
2180,34,42919.453343220346,17072.377079159705,493.39017507271524,2,4,744.9764079956636,3,1,BR003,Deposit,1,0
2181,46,53192.09157817337,18251.686992727835,283.09123098973294,65,1,794.0850016501423,9,1,BR003,Withdrawal,0,0
2182,70,80754.43535778418,14709.322692051177,651.9027598274586,91,2,773.4405005307221,10,0,BR004,Transfer,0,0
2183,25,51905.67191926959,0.0,498.67141925783204,173,3,741.4304789830928,39,0,BR002,Withdrawal,0,0
2184,32,64226.62900750003,0.0,183.48491895994286,116,5,595.7071077531942,8,1,BR002,Withdrawal,0,0
2185,44,42065.84442751282,10738.311317943222,164.19538215906564,49,3,674.382803000936,39,2,BR001,Transfer,0,0
2186,63,91981.28761974144,12882.701284197532,116.37760165667731,69,5,835.3112960222772,11,0,BR002,Withdrawal,1,0
2187,67,53007.580215086586,23282.990284376807,343.69562050904517,166,2,777.5365344340657,16,1,BR002,Transfer,1,0
2188,69,98505.572142019,12700.156331955284,1327.9522428069859,132,2,591.3747747235692,31,1,BR004,Deposit,0,0
2189,24,66340.44006468593,3216.456022263177,89.29079072639105,145,2,695.108663376051,22,0,BR001,Withdrawal,0,0
2190,20,34046.00928481226,17959.483269996315,40.03973195719007,126,1,724.4168902862727,14,0,BR004,Bill Payment,0,0
2191,46,61237.411575996266,11844.734764221816,50.86100591831458,53,3,645.6489075881645,27,0,BR002,Bill Payment,0,0
2192,61,41618.90979574438,8381.506930193686,611.3251032502985,112,5,537.3557185013806,37,0,BR001,Deposit,0,0
2193,70,77965.68630231936,0.0,172.37766658138486,159,2,705.9176831511502,4,1,BR004,Transfer,1,0
2194,41,59250.01878880894,12766.683073001093,101.63023466512968,150,2,643.8569219665693,39,1,BR001,Transfer,0,0
2195,20,68590.6256106018,14059.361198815144,174.06723345169368,139,5,644.1310782640721,17,3,BR002,Withdrawal,0,0
2196,37,56874.23157897562,3034.683263045552,414.62791643609205,162,3,674.172374804847,20,1,BR001,Withdrawal,1,0
2197,63,52782.46931500684,18699.22009385648,316.5573363048083,113,3,689.6426859741632,14,0,BR001,Bill Payment,1,0
2198,32,43580.31578845621,17893.171187858847,544.3900954276984,143,5,698.364204413302,2,1,BR001,Bill Payment,1,0
2199,42,83396.90461007365,12440.213241536781,165.64544865728504,114,4,637.1207070754599,25,0,BR002,Transfer,0,0
2200,47,61190.63176040665,12105.50572147837,240.61285390097774,138,3,683.5853329256146,14,0,BR002,Bill Payment,0,0
2201,31,58076.80033863555,20514.339719978234,43.01999497130425,48,5,575.9803640718071,19,1,BR001,Transfer,0,0
2202,24,60639.29423427248,15307.773319029286,30.345991898534614,31,5,720.7727345757655,20,0,BR004,Deposit,0,0
2203,34,50065.04054331296,5679.700959464756,248.14850419027573,37,2,499.06072106611896,25,1,BR004,Deposit,1,0
2204,61,58150.268610927444,10221.165447598669,143.58336674384523,108,5,678.7356943696466,22,1,BR002,Bill Payment,0,0
2205,37,69523.85592325672,17011.644617424714,379.5261604820446,28,1,763.3430307573867,24,1,BR003,Withdrawal,1,0
2206,53,42248.98602075117,0.0,17.581660109696873,159,2,624.8461518907621,3,1,BR004,Bill Payment,1,0
2207,26,45434.256152257425,3616.2655608933437,51.93705440110001,70,2,749.150114256018,9,0,BR001,Bill Payment,1,0
2208,55,95322.25005969882,18139.238997050776,801.5579663842724,14,3,779.9012898484625,21,0,BR003,Bill Payment,0,0
2209,65,57019.35627840977,22879.898437945012,334.17160988654445,122,4,467.4470033251828,2,2,BR002,Withdrawal,1,0
2210,74,52865.66220367178,21189.43866241211,497.99366794811624,16,3,688.404596749698,18,0,BR004,Bill Payment,0,0
2211,39,35434.82467769594,20039.639810230026,737.9935190580854,25,1,497.6958600660207,30,0,BR003,Withdrawal,1,0
2212,71,83714.90802443327,13167.694764042972,249.3248416002806,167,2,690.7254088100337,8,0,BR002,Bill Payment,0,0
2213,70,41769.63210276145,2739.8693128107952,572.6177646224996,66,2,698.4980152313071,28,1,BR002,Withdrawal,0,0
2214,70,64663.56145884792,10230.389538840887,297.4273560862325,38,5,525.2219209862413,36,3,BR001,Withdrawal,0,0
2215,19,27419.928475035005,0.0,100.79665915770282,169,4,833.7386853455906,6,0,BR004,Withdrawal,0,0
2216,41,82999.80160801056,23705.90477589678,164.78819016064017,103,4,719.0211065344238,37,0,BR003,Withdrawal,0,0
2217,25,90890.83735960878,4645.984777731219,269.6127715108076,98,5,639.5683597542575,23,0,BR001,Withdrawal,0,0
2218,28,75659.44760051633,7199.888159791173,152.4371468333546,115,1,801.5765599248963,7,2,BR004,Deposit,0,0
2219,30,31241.437109083476,21527.57147376519,163.5048296630007,40,4,573.3070745550378,33,0,BR003,Transfer,0,0
2220,34,83452.76716600308,0.0,164.62918802054563,64,2,612.9580276537177,25,0,BR002,Transfer,0,0
2221,25,46798.32200791224,1295.3763837711176,52.426335603797824,89,1,538.0381133431072,27,2,BR002,Withdrawal,0,0
2222,38,39238.61866812453,14411.742094426212,35.37627870305282,100,3,825.0731637577534,27,1,BR004,Transfer,0,0
2223,35,56563.856993331625,16683.423735607306,19.04468020258195,144,3,722.2642460030403,6,0,BR001,Withdrawal,1,0
2224,47,56125.911186377234,11354.692843432565,47.043537796869636,82,1,745.1581252893947,2,0,BR003,Bill Payment,0,0
2225,35,53888.92967403363,11648.25198357683,168.45923352052563,77,2,720.0700863742933,21,2,BR003,Deposit,0,0
2226,63,93020.83345390327,23415.401585050007,360.4345679663639,59,3,739.1637432801209,37,1,BR002,Bill Payment,1,0
2227,64,109260.17192173778,17726.86600554586,83.37436001285006,91,2,704.4654399727193,17,1,BR004,Bill Payment,0,0
2228,48,34878.996178311776,16510.529410747913,875.7341571890834,98,5,717.9644939895209,11,1,BR001,Withdrawal,0,0
2229,55,49845.68732485901,18980.818435143687,660.9014890626681,139,4,706.5322405356065,30,1,BR002,Bill Payment,0,0
2230,49,68140.46339298904,9294.68752780244,294.02717207052734,1,1,656.3985736101505,38,0,BR002,Deposit,0,0
2231,28,56448.237199380994,31558.490977287187,515.2459835906859,13,4,695.7362664349731,4,0,BR001,Bill Payment,1,0
2232,62,73786.77248412736,0.0,182.48985464147844,30,5,718.1516201283174,28,2,BR003,Deposit,1,0
2233,42,85151.67783080749,25121.289217069032,14.988459590420971,18,3,706.7384383686491,35,0,BR003,Deposit,0,0
2234,50,81486.05072994091,20118.967668687983,938.7521095385777,78,2,595.5559524572678,13,0,BR004,Withdrawal,0,0
2235,55,78414.13849269631,14234.594263957688,54.69162308778317,141,2,604.8509331974113,17,0,BR002,Deposit,0,0
2236,58,101500.10146023391,12720.260618419003,1182.122963347384,32,5,774.7989003741474,6,3,BR004,Bill Payment,1,0
2237,25,30043.15977584559,10600.020325766043,339.3431178159672,71,1,677.5104167881618,22,1,BR003,Withdrawal,0,0
2238,28,97562.39342300154,21930.99229167068,145.86156860686953,50,4,739.9307742925158,32,1,BR001,Deposit,1,0
2239,39,55914.18405002564,11641.219734001044,273.6944990948253,116,3,622.5516063194323,15,0,BR003,Deposit,0,0
2240,68,82272.75485486379,5449.0373442922155,278.564849013312,113,1,595.8797886347429,36,1,BR003,Transfer,0,0
2241,41,42347.34297785224,20117.845967895137,9.425003131209039,80,5,639.94823712278,24,1,BR002,Withdrawal,0,0
2242,58,45013.07937834789,26262.89610653872,175.68726604507955,31,5,683.4204450460011,8,2,BR003,Transfer,1,0
2243,34,79566.5804126046,0.0,538.6230502099719,51,2,652.4401790500912,27,0,BR004,Deposit,0,0
2244,29,22567.939499503394,33213.82647693288,285.39643991504704,155,3,789.5753466174,8,1,BR001,Transfer,0,0
2245,74,86767.72572234288,2669.4183222332267,112.0073346866884,60,1,711.5666311076224,11,0,BR002,Bill Payment,1,0
2246,63,92719.19705151493,3357.315511361825,163.25338201475427,33,2,828.42570329933,17,1,BR001,Bill Payment,0,0
2247,49,68911.26678423712,795.9925245664854,795.2685848138927,127,3,727.3085707849992,26,0,BR004,Deposit,0,0
2248,32,68118.74278272825,12007.641472181627,298.23933813481756,161,4,530.1214427456132,25,0,BR004,Transfer,0,0
2249,33,46660.00481201406,482.5354352822942,300.60903766561944,126,4,772.9229124520988,25,0,BR003,Transfer,0,0
2250,71,79837.8868528807,1575.659425342028,1302.5008700923725,41,2,593.3313864271032,9,0,BR004,Withdrawal,1,0
2251,39,72648.63542096337,5803.049571747446,154.78379865094067,19,1,715.1373567047938,16,0,BR003,Bill Payment,0,0
2252,45,44726.881287475895,13246.101076749055,261.21776192779225,41,3,644.7721159635308,31,0,BR002,Bill Payment,0,0
2253,37,56387.441098059775,14113.682390707601,667.916423598083,85,4,848.989772412493,23,0,BR001,Withdrawal,1,0
2254,50,61494.62065669232,23170.775514690762,569.0377197049603,89,4,799.7718549201095,7,0,BR003,Bill Payment,0,0
2255,27,56358.351676577884,22963.33895875422,123.58920822845323,42,1,647.0725550808769,29,1,BR003,Transfer,0,0
2256,57,35015.94890630055,21221.501826878433,65.5213357669038,120,2,690.0849632315221,25,0,BR002,Transfer,0,0
2257,49,80378.4467888457,9645.44546040847,482.52966154963104,23,5,716.1218648754452,23,0,BR004,Bill Payment,0,0
2258,67,59642.76997015832,0.0,119.17710782557182,33,3,759.4389850093128,26,0,BR003,Withdrawal,0,0
2259,50,65338.02506965281,0.0,1023.8994701194221,20,4,701.0406338627508,14,0,BR004,Deposit,1,0
2260,19,52278.135077256615,21159.568884988315,55.35908857418301,153,5,627.2573570433393,27,0,BR003,Deposit,0,0
2261,50,75455.97242738378,19593.79024536633,153.27515930315025,90,1,648.7708952559963,10,1,BR004,Deposit,1,0
2262,50,69371.31605639088,6449.659838003581,22.53809651936107,104,2,698.6862742536246,38,1,BR003,Deposit,0,0
2263,58,91681.25656086921,0.0,486.02065525565934,12,3,785.4119885135284,1,0,BR001,Transfer,0,0
2264,30,75573.17168465766,2575.6407914781776,887.5279710575298,160,1,728.9486502375231,8,0,BR001,Deposit,0,0
2265,47,60540.94315958356,13572.248719795749,404.1027062431864,161,2,644.8609551369489,22,1,BR001,Transfer,0,0
2266,50,48726.23001494367,13589.048998694434,1110.6580747048852,143,1,744.3860944396853,32,0,BR003,Transfer,0,0
2267,30,84050.95904616619,21382.781458142996,55.017591660593176,51,4,671.9110612785288,18,0,BR004,Deposit,1,0
2268,69,58783.325826697925,7946.809885132536,36.72943401401532,6,4,761.3285603630789,12,3,BR002,Deposit,1,0
2269,43,61222.21353488314,9803.675743485219,729.0839671899637,91,5,875.8907292830024,13,0,BR002,Deposit,0,0
2270,39,61216.62466156116,22127.89175369795,773.8212450941376,69,1,673.8821540339516,31,1,BR002,Bill Payment,0,0
2271,56,56164.630365543155,0.0,711.2361918492139,163,4,755.1123611808459,21,0,BR001,Bill Payment,0,0
2272,19,61600.142126942876,14857.076522253235,641.7103087625538,123,2,646.8224667573589,19,1,BR001,Withdrawal,0,0
2273,55,107376.56638011671,8991.940992312579,179.90999876803647,162,5,691.1415362966092,32,2,BR001,Transfer,0,0
2274,56,41947.91480919077,18414.838010583688,98.08516090699699,146,3,701.0693600810471,4,0,BR004,Deposit,1,0
2275,43,47080.90736324458,16613.45942575208,1056.927569120515,115,1,685.4421437968933,19,1,BR001,Bill Payment,0,0
2276,63,95455.1371993935,5733.213200493011,146.69021745707136,154,4,871.4109582142517,13,2,BR004,Withdrawal,0,0
2277,67,56754.30354110842,7433.9862916891625,203.2701103930453,111,2,677.5384847725132,26,0,BR004,Transfer,0,0
2278,32,55086.33175035231,0.0,481.00149950217707,61,1,740.0796077149407,25,1,BR004,Transfer,1,0
2279,51,87767.00484901555,18749.923484356383,138.89135566919686,107,2,563.8939191473597,31,0,BR003,Transfer,0,0
2280,59,33755.696419801476,14157.964380581676,683.9911851148833,78,5,729.2397594358728,29,0,BR002,Bill Payment,0,0
2281,72,83071.99744357492,24586.611199065414,29.04316929578844,95,4,778.9438214646573,26,1,BR004,Deposit,1,0
2282,61,66003.56144507397,8405.39967455508,626.518166331779,74,4,662.0681860194665,25,1,BR002,Deposit,0,0
2283,66,75225.6468783035,20229.020378832232,368.3719128770149,48,5,523.2844501271711,17,1,BR004,Transfer,0,0
2284,57,74812.68101554677,2370.665589922746,340.38255235376664,96,2,696.2943761820873,22,0,BR004,Transfer,0,0
2285,28,51184.38309738197,0.0,245.2740655129744,31,1,700.202869526987,23,0,BR001,Withdrawal,1,0
2286,20,88126.04316329795,11149.37453669009,129.7636496844011,34,2,749.6852535521012,3,0,BR002,Withdrawal,0,0
2287,23,52896.97034748248,6899.86420452277,249.50090241818143,87,1,839.7632124789404,2,0,BR004,Transfer,0,0
2288,26,73994.67841797232,2542.607167937518,239.15553685333535,135,5,672.3962444579786,29,0,BR002,Withdrawal,0,0
2289,23,92229.938681641,20082.94854137955,350.59172035225106,83,3,639.0598313437804,15,1,BR001,Bill Payment,0,0
2290,26,95335.83739662233,22874.220061892018,132.2771876015122,135,1,617.3157539039989,6,1,BR004,Transfer,0,0
2291,56,59123.220609304764,12948.791514292749,32.30860813352114,47,4,712.8655031922119,38,1,BR001,Withdrawal,0,0
2292,48,75188.97603330223,10357.328373436512,62.703372588086296,136,4,732.5547981172951,21,1,BR004,Transfer,1,0
2293,49,57091.24661552037,12564.375365122702,480.49386453408493,129,4,660.8041223946191,30,2,BR001,Deposit,0,0
2294,58,120083.51699991303,6123.66380488805,9.09965609329598,125,2,753.5077922008053,12,0,BR001,Bill Payment,1,0
2295,67,82162.772129224,17063.36353585562,776.4093684405686,77,2,731.5768853773423,28,0,BR003,Transfer,0,0
2296,29,66849.28558841259,0.0,474.18779062826343,3,2,702.0262182751424,27,0,BR004,Deposit,0,0
2297,25,71876.36781607034,2342.2968441282665,584.5563999137019,92,4,635.8309695479112,18,1,BR004,Transfer,1,0
2298,25,73956.31913981348,4878.649638238782,723.1176132210215,166,1,665.2694979160694,22,0,BR004,Deposit,1,0
2299,67,74608.35789723661,16872.198878833762,52.36726981868056,179,4,528.9171291622218,7,2,BR002,Withdrawal,0,0
2300,45,59720.039211775744,9277.591286610808,691.4036656765134,143,1,715.5050944938623,24,0,BR003,Deposit,0,0
2301,37,56324.79941682615,24243.513552327655,280.9901716071159,100,2,700.8438902123205,37,1,BR002,Bill Payment,1,0
2302,64,61659.22604201715,19229.78780740658,866.955470552833,127,3,712.193529376264,37,1,BR004,Bill Payment,0,0
2303,24,39926.782488961435,4790.161419938889,870.6862952936184,68,2,734.3023310895193,34,0,BR003,Withdrawal,0,0
2304,28,80802.03695343812,17701.192113587582,9.790052435684858,133,5,726.0075040502556,25,1,BR001,Transfer,1,0
2305,37,47362.489061722605,8326.136746631833,193.06713101178798,90,1,691.2731773547775,2,1,BR003,Bill Payment,0,0
2306,33,41681.098262336236,16258.62445521567,298.95586116054807,89,3,702.4067630213926,1,1,BR001,Withdrawal,0,0
2307,21,64684.20173558873,19665.94947233676,453.72906017727956,10,2,600.6978508312682,4,0,BR004,Bill Payment,1,0
2308,23,62137.30214682249,22032.43141631445,134.85328014696765,8,3,658.1395548017401,19,1,BR004,Withdrawal,0,0
2309,39,70491.95846735775,13818.19412854125,116.2170028600197,12,4,702.5329737578423,11,0,BR001,Bill Payment,0,0
2310,43,52499.481873278986,26401.113178321968,192.0317480041193,64,1,647.4902496861348,37,1,BR003,Withdrawal,0,0
2311,20,56364.06371891858,15971.829204551448,278.0105314211612,118,5,759.2105557110782,15,0,BR002,Bill Payment,0,0
2312,58,80226.6291119468,13215.469435118677,1207.5695028853409,59,4,652.8957543331479,36,1,BR003,Transfer,0,0
2313,59,78886.77841089426,9277.370511060573,574.3761806476053,50,3,714.1413787873821,37,0,BR001,Deposit,0,0
2314,31,77969.55101588691,6318.218818304692,224.37147662292483,151,2,707.1595959770735,35,0,BR001,Bill Payment,0,0
2315,28,65747.2874717326,15778.95353455535,22.359946267579144,40,1,751.2394315527287,28,0,BR002,Withdrawal,0,0
2316,35,68716.29771331005,12906.818732819858,73.81949828457894,122,5,762.0553821819811,34,1,BR002,Transfer,0,0
2317,71,70069.65552963107,14347.430405709507,243.4668463568307,97,2,747.5822827677557,36,3,BR002,Bill Payment,1,0
2318,29,50567.081724202515,16326.712448006627,672.4292088354766,127,5,551.5795659031807,20,2,BR001,Withdrawal,0,0
2319,40,97429.02520321423,14309.413303287436,191.6633049619529,87,1,782.5903703609189,20,0,BR004,Deposit,0,0
2320,29,94294.93671472938,30119.658662350663,309.30638709670006,77,3,805.9115756936219,27,0,BR003,Withdrawal,1,0
2321,30,82473.40300202128,7248.3160423967565,889.5276285969526,121,5,665.2513000974972,5,1,BR002,Bill Payment,0,0
2322,42,55631.045099164854,15890.640097077354,980.4166832525411,146,1,715.5652838870994,19,0,BR001,Withdrawal,1,0
2323,62,76861.1705949033,9950.76105736133,97.22372218936829,149,5,636.6417823908453,35,1,BR003,Withdrawal,0,0
2324,68,86524.13863093498,0.0,17.829493480507008,111,2,562.6135045287494,12,1,BR002,Deposit,1,0
2325,36,38089.66816213485,10258.744594183994,145.77371999598708,129,5,647.289931412033,39,1,BR004,Bill Payment,0,0
2326,72,102279.25875736694,3571.526496733135,476.03100349524016,166,2,661.1902672375472,10,0,BR003,Bill Payment,0,0
2327,63,26733.47255457251,11398.597870436275,1207.290968940358,41,2,674.1604488053729,23,1,BR003,Deposit,0,0
2328,53,80501.32803359965,11762.377308014657,32.06428584754888,170,1,631.8760136995809,18,0,BR001,Transfer,1,0
2329,62,96972.21073755433,15468.220991454038,11.558938367108023,137,4,647.6602383227932,22,1,BR001,Withdrawal,0,0
2330,25,62512.60379140532,7228.385622154478,862.1739885198609,23,5,698.2295574860115,30,1,BR001,Withdrawal,0,0
2331,46,61689.78320389239,8354.163758367533,551.5611289541495,78,3,645.08411118229,36,0,BR004,Withdrawal,0,0
2332,72,79688.5374382323,18306.24287528954,1943.9516470624671,11,2,737.0467032785019,36,0,BR003,Bill Payment,0,0
2333,70,105741.40162254518,4718.473234669896,202.19786442971755,71,4,746.7162455978207,2,1,BR002,Bill Payment,1,0
2334,72,58816.511965289945,0.0,215.17658651327994,159,2,865.6271422315142,33,2,BR004,Withdrawal,1,0
2335,49,47818.985778949216,13413.282212338332,75.64752425107645,26,4,777.7975952486423,28,1,BR002,Bill Payment,1,0
2336,68,55676.93997662417,21637.6387281142,49.2501307956265,30,4,716.017214082989,2,0,BR002,Deposit,1,0
2337,61,30844.69216970315,18202.624280821976,345.7811443788576,162,3,655.5814992332625,14,0,BR001,Deposit,0,0
2338,35,84750.67377173342,13579.35775977273,181.2019725276412,174,4,719.5623146171799,6,0,BR002,Bill Payment,0,0
2339,23,53690.17284029509,23255.808090139,33.49025330660385,102,3,721.861717194145,2,2,BR002,Withdrawal,0,0
2340,35,60416.53861055778,21738.155152484243,872.1012151276501,69,1,663.0680837696037,15,0,BR004,Withdrawal,1,0
2341,36,85011.66489121814,9021.769250438454,88.43649761995079,133,2,753.8611977727014,33,1,BR001,Withdrawal,0,0
2342,39,56707.972862983326,14227.695555033628,552.2590885811777,166,3,601.1331389722687,19,1,BR002,Withdrawal,0,0
2343,54,81699.98869854474,14614.142003727964,132.64165584873953,156,2,681.8920115123742,38,2,BR002,Bill Payment,0,0
2344,49,42162.05291604169,11219.244341316873,670.455146052431,154,5,737.9100921522185,32,0,BR002,Transfer,0,0
2345,73,86091.82742312795,22208.228137864906,50.40530312691216,61,1,678.8691096685532,13,0,BR003,Transfer,0,0
2346,58,72521.91046784035,10630.73609942906,564.3522325117439,106,5,684.527191759951,34,0,BR003,Withdrawal,0,0
2347,20,63051.2613219673,7497.489980955038,41.30902274046683,23,5,689.3549897165403,10,0,BR001,Withdrawal,0,0
2348,45,67879.6567347635,0.0,236.8980026788968,174,4,640.5079131518578,19,1,BR004,Withdrawal,0,0
2349,27,36691.2515176398,4815.265058636597,529.7101303887216,113,4,781.1730652101945,29,0,BR001,Transfer,0,0
2350,68,67376.01636683334,161.23882076911104,76.08587325705014,30,5,627.737362965403,27,1,BR003,Deposit,0,0
2351,52,61883.264722154716,11636.43463860208,134.56128935523722,67,4,721.271152918692,14,0,BR001,Transfer,1,0
2352,46,37292.4825703736,716.7967458352086,800.3024015364076,161,2,727.9553528797661,37,1,BR004,Bill Payment,0,0
2353,71,50236.34060805604,17478.16267502011,865.5445049521828,131,4,632.5964669153723,12,1,BR001,Transfer,0,0
2354,32,62156.6043250446,21975.938473926348,18.390540692282848,121,5,704.117297806652,34,0,BR002,Bill Payment,0,0
2355,50,51639.57193114749,11719.589172706921,73.61268828583631,83,4,635.3257479078709,23,2,BR004,Withdrawal,0,0
2356,24,18000.0,3143.8405536263235,49.98587798214116,170,4,796.3729732539161,0,0,BR004,Bill Payment,0,0
2357,29,88680.52587139505,14577.603385633804,79.23069357268058,62,3,619.2851944116651,23,1,BR004,Withdrawal,1,0
2358,66,61874.02274802736,29041.27552279225,1405.1340137048035,57,3,653.2272034037625,26,0,BR001,Deposit,0,0
2359,47,18000.0,26242.325663921045,320.8771234226856,1,5,613.3042494151093,17,0,BR001,Withdrawal,0,0
2360,38,111969.18467294669,0.0,252.5292288850821,102,2,603.9610891192714,25,1,BR002,Withdrawal,0,0
2361,48,92310.63128889016,0.0,1665.9250022472881,69,1,810.3850703617605,28,0,BR004,Deposit,0,0
2362,41,57322.394876496626,0.0,325.63459367215,59,1,736.9942271738794,7,1,BR002,Withdrawal,1,0
2363,37,46465.05518993258,1767.184916247108,432.84124015910993,46,5,708.8205397990381,25,1,BR004,Withdrawal,1,0
2364,54,73870.20663673148,14264.33221891767,161.84851332089877,106,2,653.0396125657155,4,1,BR003,Withdrawal,0,0
2365,21,69451.18992745111,6989.751523470674,192.58108148064056,34,2,762.5328267732738,32,0,BR001,Transfer,1,0
2366,45,76925.97834560822,4451.969677038515,360.96438503869746,101,2,641.3044292442783,39,1,BR002,Bill Payment,0,0
2367,61,46528.35398838894,21351.987907648065,28.93615182980965,97,3,754.5547506031072,4,1,BR001,Withdrawal,1,0
2368,37,89150.98446137592,16770.83807178864,118.22273812270079,153,5,637.9242106376055,35,0,BR001,Transfer,0,0
2369,41,54583.83329013792,0.0,87.66646338552097,170,1,653.884460868703,12,1,BR003,Withdrawal,0,0
2370,67,79976.84647042248,20835.52206788672,6.408418997358487,29,2,752.0797670282545,16,0,BR003,Bill Payment,0,0
2371,66,47467.336269945474,16554.312502158347,307.9260036044904,153,5,759.4679140909037,12,0,BR004,Withdrawal,0,0
2372,68,123259.1676865767,16754.369322273353,329.35049461254124,123,1,740.8231053727733,24,1,BR003,Bill Payment,0,0
2373,49,80301.51367723568,6865.733784624881,193.76386256601043,73,3,625.5228118970243,1,1,BR004,Transfer,0,0
2374,58,128453.11008462022,10314.262381845987,125.18762796895975,143,4,667.729119399402,23,0,BR003,Transfer,0,0
2375,53,83207.24347917302,0.0,422.28994858682523,4,1,709.9829118838959,35,0,BR003,Withdrawal,1,0
2376,70,52647.78414888895,19802.880052811626,57.852726631741156,38,1,639.5503326662936,24,1,BR002,Deposit,1,0
2377,51,83246.37745896232,3009.6568982881618,292.4351915820731,20,1,794.9673932090506,33,0,BR003,Bill Payment,1,0
2378,53,84812.71200025076,4164.338720154505,584.534745013102,113,4,530.8637139234618,11,1,BR002,Withdrawal,0,0
2379,19,73213.13117895077,4042.728350762549,71.79326782874226,23,2,644.4882339241593,18,0,BR003,Transfer,1,0
2380,32,78868.63438470525,28203.61005213437,559.7673033356087,165,4,663.3303447991118,29,0,BR002,Withdrawal,0,0
2381,51,81757.99684696886,5981.663417139417,572.1729208499202,111,1,499.92394346597627,36,0,BR001,Bill Payment,0,0
2382,53,43139.017763153686,20480.34246189351,24.718949186070986,136,3,601.2639608834667,0,1,BR004,Withdrawal,0,0
2383,23,41573.115095941044,11784.071056054965,7.5851969988316155,165,1,742.7702658779448,2,0,BR003,Bill Payment,1,0
2384,56,47527.22603048246,4538.012579080687,1458.8709747495877,45,3,701.1198545587075,25,3,BR002,Transfer,1,0
2385,59,67805.93267615122,2906.3995204827224,85.96235940327101,97,5,809.1195215430032,14,1,BR003,Deposit,0,0
2386,68,60090.234227584755,6340.295212644074,690.7016433060934,33,3,807.1658512119374,27,1,BR002,Deposit,0,0
2387,68,43537.447549695135,11329.847339017133,330.0781807767831,135,1,729.3132465022762,3,1,BR002,Transfer,1,0
2388,71,82056.91263143223,17415.63395749357,122.86675380275629,22,4,720.9266774300498,18,2,BR003,Transfer,0,0
2389,29,71226.98604300256,7761.074884586255,55.69123480517148,133,1,703.615177600523,23,0,BR004,Withdrawal,0,0
2390,20,68716.4378101588,7424.294323977124,274.6094845586224,15,1,513.1442587484357,39,0,BR002,Transfer,0,0
2391,62,59324.23528617342,4069.603695881334,209.2637569311079,21,5,601.3808340671748,5,0,BR001,Transfer,1,0
2392,35,56678.9817479574,1253.6207268579928,480.1066524274516,126,2,706.0472852169254,15,0,BR003,Bill Payment,0,0
2393,57,46490.714440202515,500.78082222964076,938.0657420241581,89,1,742.121799612337,31,0,BR001,Withdrawal,0,0
